trip_id,customer_id,promo_id,redeemed_date,promo_cost
TRIP0089307,CUST02113,PROMO0028,2026-05-19,15.46
TRIP0053975,CUST01271,PROMO0003,2026-10-18,20.56
TRIP0048726,CUST01151,PROMO0004,2025-12-05,8.07
TRIP0089634,CUST02121,PROMO0009,2023-08-15,10.27
TRIP0057123,CUST01352,PROMO0012,2027-03-25,17.46
TRIP0008724,CUST00206,PROMO0023,2023-10-24,5.59
TRIP0017920,CUST00422,PROMO0029,2025-04-23,15.55
TRIP0017717,CUST00418,PROMO0013,2023-05-28,3.01
TRIP0091770,CUST02169,PROMO0027,2027-03-24,19.7
TRIP0055173,CUST01306,PROMO0013,2026-10-05,5.78
TRIP0054349,CUST01281,PROMO0015,2026-12-24,16.27
TRIP0086847,CUST02060,PROMO0006,2026-11-12,24.31
TRIP0116509,CUST02749,PROMO0027,2026-01-14,19.56
TRIP0101223,CUST02389,PROMO0001,2027-06-09,9.64
TRIP0112180,CUST02647,PROMO0029,2025-10-11,11.51
TRIP0079268,CUST01881,PROMO0021,2025-07-25,6.79
TRIP0059974,CUST01425,PROMO0005,2026-07-22,22.05
TRIP0051778,CUST01221,PROMO0020,2024-03-11,7.77
TRIP0067788,CUST01614,PROMO0000,2023-06-30,6.7
TRIP0006337,CUST00153,PROMO0024,2024-07-31,7.79
TRIP0001435,CUST00037,PROMO0006,2025-11-21,23.32
TRIP0029263,CUST00692,PROMO0035,2026-02-05,25.62
TRIP0070590,CUST01680,PROMO0014,2026-09-12,4.91
TRIP0121605,CUST02863,PROMO0008,2025-06-17,19.61
TRIP0125902,CUST02959,PROMO0002,2027-08-02,30.18
TRIP0071380,CUST01695,PROMO0030,2026-08-16,10.45
TRIP0055148,CUST01304,PROMO0021,2025-10-21,6.18
TRIP0114867,CUST02709,PROMO0027,2025-09-21,12.84
TRIP0077501,CUST01842,PROMO0015,2026-11-06,10.45
TRIP0098164,CUST02318,PROMO0015,2027-06-29,10.45
TRIP0067970,CUST01618,PROMO0013,2026-04-10,4.41
TRIP0090077,CUST02131,PROMO0008,2023-06-06,20.36
TRIP0118990,CUST02804,PROMO0036,2026-01-23,10.4
TRIP0025586,CUST00607,PROMO0018,2024-07-01,9.98
TRIP0012279,CUST00288,PROMO0007,2024-12-06,17.27
TRIP0118988,CUST02804,PROMO0037,2025-08-09,18.92
TRIP0002661,CUST00066,PROMO0024,2024-10-29,4.94
TRIP0074478,CUST01772,PROMO0038,2027-10-24,6.13
TRIP0025337,CUST00601,PROMO0017,2025-04-27,17.85
TRIP0084009,CUST01991,PROMO0005,2026-07-03,18.47
TRIP0105411,CUST02486,PROMO0006,2026-03-25,20.94
TRIP0127153,CUST02988,PROMO0001,2026-09-06,8.25
TRIP0122883,CUST02890,PROMO0010,2025-04-13,16.91
TRIP0070224,CUST01671,PROMO0003,2024-12-19,15.44
TRIP0113692,CUST02682,PROMO0034,2025-07-06,14.86
TRIP0046662,CUST01102,PROMO0011,2027-08-29,11.91
TRIP0065225,CUST01552,PROMO0012,2027-03-05,15.25
TRIP0085490,CUST02028,PROMO0003,2027-09-21,21.68
TRIP0125667,CUST02954,PROMO0004,2023-02-23,16.16
TRIP0031914,CUST00755,PROMO0007,2025-09-16,18.49
TRIP0084849,CUST02011,PROMO0031,2026-07-26,14.44
TRIP0076362,CUST01815,PROMO0011,2026-04-10,7.69
TRIP0023155,CUST00545,PROMO0036,2026-11-22,11.56
TRIP0008699,CUST00205,PROMO0012,2023-12-09,16.89
TRIP0033662,CUST00797,PROMO0012,2027-09-16,21.36
TRIP0054246,CUST01278,PROMO0022,2024-03-09,9.3
TRIP0044212,CUST01045,PROMO0022,2023-12-26,7.27
TRIP0030298,CUST00715,PROMO0035,2026-02-05,23.49
TRIP0072025,CUST01714,PROMO0014,2026-03-22,6.11
TRIP0031115,CUST00735,PROMO0018,2024-04-13,14.15
TRIP0028422,CUST00672,PROMO0023,2026-03-29,6.98
TRIP0108364,CUST02556,PROMO0026,2025-10-23,5.65
TRIP0107476,CUST02536,PROMO0003,2025-06-20,19.63
TRIP0094389,CUST02228,PROMO0018,2025-10-05,13.11
TRIP0036935,CUST00868,PROMO0037,2023-08-15,17.41
TRIP0003137,CUST00076,PROMO0020,2026-01-28,7.11
TRIP0034126,CUST00807,PROMO0025,2024-01-17,20.04
TRIP0110898,CUST02617,PROMO0033,2024-09-27,31.03
TRIP0094964,CUST02244,PROMO0013,2025-03-14,4.47
TRIP0030110,CUST00711,PROMO0038,2025-12-29,6.8
TRIP0071141,CUST01691,PROMO0001,2025-11-24,8.34
TRIP0087804,CUST02081,PROMO0011,2025-06-10,9.64
TRIP0058650,CUST01389,PROMO0038,2025-12-26,9.56
TRIP0014725,CUST00345,PROMO0004,2024-02-05,12.72
TRIP0003406,CUST00082,PROMO0015,2025-02-27,15.7
TRIP0053114,CUST01249,PROMO0016,2025-04-07,19.61
TRIP0014838,CUST00348,PROMO0021,2024-06-26,7.41
TRIP0039515,CUST00933,PROMO0028,2025-04-25,12.26
TRIP0087848,CUST02082,PROMO0000,2027-05-27,6.67
TRIP0053288,CUST01254,PROMO0000,2026-09-11,6.11
TRIP0025855,CUST00615,PROMO0019,2023-11-22,20.44
TRIP0070777,CUST01682,PROMO0017,2024-08-14,12.71
TRIP0073745,CUST01754,PROMO0003,2025-02-09,24.27
TRIP0089585,CUST02120,PROMO0020,2027-10-21,5.43
TRIP0073808,CUST01755,PROMO0011,2025-08-17,8.65
TRIP0043952,CUST01037,PROMO0024,2025-10-17,7.34
TRIP0071390,CUST01696,PROMO0027,2024-06-01,22.46
TRIP0095797,CUST02264,PROMO0022,2025-09-12,6.96
TRIP0112458,CUST02652,PROMO0038,2024-11-24,9.39
TRIP0116022,CUST02736,PROMO0035,2023-10-04,16.84
TRIP0033418,CUST00790,PROMO0002,2025-03-26,24.14
TRIP0053924,CUST01270,PROMO0037,2026-04-28,19.58
TRIP0033429,CUST00790,PROMO0033,2025-08-16,24.4
TRIP0005959,CUST00145,PROMO0032,2025-09-20,26.43
TRIP0037339,CUST00879,PROMO0032,2024-08-09,23.01
TRIP0065847,CUST01569,PROMO0002,2025-02-24,31.4
TRIP0020361,CUST00481,PROMO0038,2027-10-24,5.98
TRIP0108722,CUST02563,PROMO0016,2024-02-07,20.0
TRIP0058081,CUST01374,PROMO0027,2025-11-05,15.33
TRIP0082267,CUST01950,PROMO0016,2025-09-28,23.65
TRIP0084791,CUST02010,PROMO0012,2026-08-07,21.19
TRIP0115843,CUST02731,PROMO0016,2023-09-17,25.33
TRIP0069885,CUST01663,PROMO0000,2026-04-23,5.69
TRIP0015388,CUST00360,PROMO0033,2027-12-03,17.4
TRIP0111580,CUST02633,PROMO0002,2024-08-11,28.34
TRIP0061069,CUST01452,PROMO0029,2025-09-19,21.38
TRIP0049614,CUST01171,PROMO0021,2025-12-23,6.75
TRIP0036445,CUST00859,PROMO0036,2025-11-19,7.9
TRIP0002759,CUST00069,PROMO0026,2025-07-10,7.79
TRIP0059703,CUST01416,PROMO0007,2025-03-27,12.93
TRIP0069101,CUST01643,PROMO0019,2025-06-09,12.04
TRIP0100784,CUST02379,PROMO0033,2026-04-06,27.57
TRIP0038518,CUST00906,PROMO0004,2027-07-11,11.34
TRIP0037566,CUST00884,PROMO0016,2025-10-08,19.66
TRIP0088508,CUST02096,PROMO0028,2025-05-13,7.85
TRIP0106981,CUST02524,PROMO0038,2026-01-13,10.67
TRIP0111753,CUST02637,PROMO0000,2025-06-30,5.26
TRIP0115062,CUST02713,PROMO0031,2025-03-16,12.13
TRIP0032618,CUST00773,PROMO0019,2026-08-07,11.55
TRIP0096876,CUST02289,PROMO0009,2025-09-10,8.35
TRIP0085564,CUST02029,PROMO0034,2026-01-13,17.38
TRIP0062122,CUST01473,PROMO0024,2025-08-09,5.65
TRIP0044505,CUST01052,PROMO0023,2026-06-11,7.0
TRIP0087165,CUST02067,PROMO0029,2027-07-04,17.23
TRIP0020779,CUST00492,PROMO0010,2023-06-18,14.22
TRIP0044852,CUST01059,PROMO0005,2025-12-12,13.17
TRIP0091684,CUST02167,PROMO0026,2024-12-22,5.88
TRIP0024964,CUST00593,PROMO0034,2027-04-10,18.79
TRIP0115481,CUST02723,PROMO0033,2024-04-19,29.78
TRIP0080242,CUST01904,PROMO0027,2024-06-02,19.78
TRIP0097147,CUST02294,PROMO0024,2023-12-02,5.04
TRIP0077488,CUST01842,PROMO0015,2026-08-07,12.84
TRIP0050775,CUST01198,PROMO0012,2025-05-29,20.02
TRIP0088228,CUST02091,PROMO0014,2024-04-11,6.29
TRIP0112987,CUST02666,PROMO0012,2026-01-11,14.15
TRIP0091393,CUST02163,PROMO0012,2024-10-04,17.39
TRIP0081765,CUST01938,PROMO0013,2026-03-06,4.96
TRIP0020636,CUST00488,PROMO0013,2025-06-10,3.08
TRIP0110816,CUST02615,PROMO0039,2024-03-16,11.2
TRIP0038885,CUST00916,PROMO0013,2025-01-18,5.97
TRIP0021514,CUST00511,PROMO0017,2024-01-11,18.88
TRIP0029787,CUST00704,PROMO0036,2024-12-08,8.32
TRIP0115402,CUST02721,PROMO0038,2025-10-11,9.63
TRIP0078818,CUST01872,PROMO0032,2025-12-20,27.95
TRIP0071431,CUST01697,PROMO0039,2025-10-12,22.71
TRIP0117511,CUST02772,PROMO0009,2025-03-31,7.88
TRIP0104162,CUST02457,PROMO0039,2025-02-01,14.68
TRIP0043705,CUST01030,PROMO0019,2026-08-05,21.11
TRIP0109192,CUST02575,PROMO0008,2025-06-20,11.87
TRIP0025768,CUST00612,PROMO0003,2025-08-18,26.82
TRIP0104256,CUST02459,PROMO0037,2027-07-12,22.26
TRIP0094435,CUST02230,PROMO0021,2026-02-12,9.77
TRIP0072664,CUST01730,PROMO0024,2026-08-12,4.34
TRIP0101429,CUST02393,PROMO0005,2024-03-21,13.3
TRIP0091886,CUST02171,PROMO0006,2024-03-15,23.02
TRIP0057081,CUST01352,PROMO0025,2027-04-08,16.74
TRIP0108049,CUST02549,PROMO0013,2023-07-03,3.58
TRIP0006983,CUST00167,PROMO0031,2025-08-11,16.86
TRIP0043545,CUST01028,PROMO0003,2026-06-30,14.38
TRIP0068875,CUST01638,PROMO0034,2025-12-16,13.54
TRIP0089004,CUST02106,PROMO0039,2024-09-20,21.9
TRIP0013643,CUST00322,PROMO0017,2023-11-30,12.69
TRIP0126886,CUST02984,PROMO0028,2025-05-03,14.8
TRIP0108100,CUST02551,PROMO0010,2025-06-24,11.49
TRIP0093316,CUST02204,PROMO0009,2024-11-02,11.57
TRIP0004673,CUST00113,PROMO0027,2026-11-22,14.34
TRIP0026100,CUST00620,PROMO0024,2025-10-14,8.93
TRIP0105740,CUST02495,PROMO0006,2025-02-17,20.92
TRIP0073577,CUST01751,PROMO0026,2026-04-05,10.78
TRIP0105129,CUST02479,PROMO0001,2027-04-29,5.97
TRIP0013678,CUST00322,PROMO0029,2024-03-01,19.04
TRIP0116990,CUST02761,PROMO0028,2024-04-24,14.73
TRIP0032695,CUST00774,PROMO0010,2026-10-12,16.85
TRIP0052206,CUST01229,PROMO0024,2025-12-24,9.47
TRIP0000620,CUST00015,PROMO0013,2027-01-19,4.56
TRIP0060896,CUST01446,PROMO0037,2025-01-05,20.41
TRIP0102604,CUST02421,PROMO0004,2025-09-22,8.57
TRIP0094272,CUST02226,PROMO0033,2027-10-30,30.04
TRIP0004791,CUST00116,PROMO0024,2023-12-15,7.85
TRIP0101633,CUST02399,PROMO0027,2024-12-09,15.05
TRIP0077277,CUST01837,PROMO0011,2023-11-17,10.91
TRIP0007745,CUST00185,PROMO0018,2024-11-13,10.47
TRIP0022574,CUST00532,PROMO0009,2024-12-31,9.14
TRIP0031295,CUST00740,PROMO0024,2024-10-23,5.15
TRIP0075962,CUST01805,PROMO0036,2025-09-05,11.84
TRIP0015974,CUST00373,PROMO0006,2025-08-10,21.89
TRIP0069587,CUST01655,PROMO0039,2024-07-13,20.9
TRIP0006629,CUST00160,PROMO0036,2027-03-26,7.23
TRIP0068744,CUST01636,PROMO0026,2027-05-17,6.2
TRIP0078260,CUST01861,PROMO0024,2026-06-15,7.22
TRIP0044997,CUST01063,PROMO0012,2024-05-22,13.73
TRIP0088084,CUST02088,PROMO0039,2024-11-07,11.85
TRIP0012204,CUST00286,PROMO0018,2026-07-14,12.38
TRIP0074183,CUST01766,PROMO0022,2026-10-05,8.02
TRIP0092616,CUST02190,PROMO0004,2027-10-12,8.62
TRIP0099370,CUST02346,PROMO0003,2024-01-06,26.33
TRIP0074805,CUST01779,PROMO0019,2025-06-01,11.27
TRIP0038661,CUST00910,PROMO0032,2025-10-24,28.14
TRIP0109183,CUST02574,PROMO0024,2024-12-12,5.6
TRIP0051990,CUST01226,PROMO0026,2025-02-17,8.01
TRIP0057127,CUST01353,PROMO0020,2026-03-06,7.41
TRIP0006630,CUST00160,PROMO0001,2025-12-15,6.93
TRIP0036026,CUST00850,PROMO0034,2027-12-21,9.33
TRIP0121051,CUST02853,PROMO0012,2025-05-18,21.53
TRIP0081350,CUST01928,PROMO0005,2025-03-23,11.77
TRIP0106410,CUST02511,PROMO0008,2023-09-25,16.01
TRIP0048771,CUST01152,PROMO0010,2026-01-13,10.75
TRIP0059583,CUST01412,PROMO0038,2023-12-16,10.17
TRIP0112460,CUST02652,PROMO0028,2025-03-12,11.4
TRIP0037228,CUST00876,PROMO0022,2024-03-23,11.79
TRIP0033064,CUST00783,PROMO0031,2024-09-22,16.07
TRIP0112672,CUST02658,PROMO0029,2024-08-22,15.98
TRIP0060751,CUST01442,PROMO0028,2025-04-18,7.25
TRIP0069575,CUST01655,PROMO0013,2024-05-16,5.23
TRIP0116698,CUST02755,PROMO0025,2026-04-20,19.89
TRIP0120673,CUST02844,PROMO0031,2026-10-20,14.65
TRIP0109807,CUST02590,PROMO0028,2024-06-20,13.61
TRIP0020021,CUST00472,PROMO0008,2025-12-12,21.56
TRIP0012974,CUST00306,PROMO0038,2027-12-22,5.77
TRIP0123973,CUST02915,PROMO0028,2025-09-11,13.0
TRIP0052255,CUST01230,PROMO0003,2025-09-01,21.33
TRIP0053838,CUST01267,PROMO0016,2025-05-10,14.06
TRIP0015064,CUST00353,PROMO0029,2025-03-10,15.01
TRIP0100944,CUST02383,PROMO0025,2024-01-30,19.33
TRIP0064123,CUST01523,PROMO0000,2023-09-26,4.93
TRIP0003715,CUST00089,PROMO0039,2026-04-22,11.58
TRIP0058261,CUST01379,PROMO0027,2025-12-14,22.45
TRIP0013104,CUST00309,PROMO0021,2025-03-22,5.27
TRIP0039235,CUST00925,PROMO0026,2025-12-09,9.25
TRIP0117683,CUST02776,PROMO0020,2023-11-12,4.29
TRIP0106858,CUST02521,PROMO0002,2023-09-05,25.57
TRIP0122291,CUST02877,PROMO0037,2025-06-22,16.31
TRIP0107799,CUST02543,PROMO0029,2025-03-18,14.35
TRIP0000065,CUST00001,PROMO0009,2023-11-10,9.45
TRIP0054211,CUST01278,PROMO0026,2024-01-19,7.56
TRIP0096567,CUST02281,PROMO0014,2024-10-23,8.67
TRIP0035098,CUST00830,PROMO0020,2026-01-25,8.25
TRIP0113999,CUST02688,PROMO0022,2025-07-30,10.77
TRIP0014532,CUST00340,PROMO0012,2027-08-05,12.02
TRIP0075031,CUST01783,PROMO0030,2026-01-10,11.24
TRIP0090315,CUST02136,PROMO0005,2025-05-19,18.5
TRIP0112639,CUST02657,PROMO0034,2024-07-05,11.85
TRIP0120264,CUST02833,PROMO0025,2026-08-18,21.34
TRIP0027084,CUST00642,PROMO0000,2027-06-22,5.34
TRIP0004008,CUST00096,PROMO0003,2028-01-19,26.58
TRIP0053334,CUST01255,PROMO0026,2025-07-28,5.55
TRIP0112271,CUST02649,PROMO0027,2026-05-08,21.95
TRIP0099308,CUST02344,PROMO0012,2024-03-26,19.28
TRIP0025384,CUST00603,PROMO0026,2023-07-05,5.99
TRIP0110267,CUST02601,PROMO0028,2027-07-11,7.71
TRIP0065738,CUST01567,PROMO0021,2026-08-18,8.35
TRIP0086288,CUST02048,PROMO0008,2023-03-08,19.7
TRIP0121230,CUST02856,PROMO0016,2027-06-05,23.28
TRIP0109346,CUST02578,PROMO0025,2024-02-24,19.51
TRIP0090071,CUST02131,PROMO0032,2025-05-04,24.26
TRIP0071921,CUST01711,PROMO0012,2025-06-07,16.93
TRIP0018643,CUST00437,PROMO0026,2025-08-10,7.75
TRIP0125040,CUST02940,PROMO0012,2024-06-30,19.97
TRIP0112486,CUST02653,PROMO0009,2024-12-18,10.83
TRIP0047701,CUST01127,PROMO0016,2023-12-11,25.58
TRIP0090796,CUST02147,PROMO0004,2024-08-05,9.13
TRIP0001698,CUST00043,PROMO0007,2027-08-25,17.28
TRIP0052975,CUST01246,PROMO0006,2024-07-10,18.86
TRIP0109174,CUST02574,PROMO0016,2024-08-22,16.9
TRIP0010099,CUST00236,PROMO0016,2026-03-08,12.28
TRIP0118489,CUST02793,PROMO0032,2027-02-15,17.52
TRIP0040910,CUST00965,PROMO0002,2024-11-13,30.56
TRIP0066278,CUST01579,PROMO0011,2024-05-03,9.58
TRIP0032654,CUST00773,PROMO0028,2027-02-01,13.27
TRIP0036702,CUST00865,PROMO0027,2026-11-20,15.59
TRIP0032173,CUST00761,PROMO0014,2024-09-28,6.63
TRIP0041988,CUST00990,PROMO0008,2027-01-18,15.7
TRIP0038396,CUST00904,PROMO0034,2025-09-05,10.18
TRIP0097725,CUST02307,PROMO0024,2024-08-12,4.93
TRIP0023153,CUST00545,PROMO0024,2027-07-22,7.01
TRIP0122630,CUST02884,PROMO0032,2025-08-27,25.21
TRIP0117480,CUST02771,PROMO0007,2025-04-01,16.04
TRIP0009864,CUST00232,PROMO0039,2024-11-23,13.91
TRIP0040634,CUST00959,PROMO0039,2025-01-09,19.54
TRIP0013233,CUST00312,PROMO0017,2027-04-28,24.08
TRIP0018872,CUST00444,PROMO0034,2023-11-21,15.95
TRIP0112291,CUST02649,PROMO0031,2024-10-08,19.87
TRIP0086251,CUST02046,PROMO0003,2024-11-29,25.55
TRIP0005881,CUST00143,PROMO0000,2025-09-22,4.78
TRIP0071597,CUST01702,PROMO0016,2026-06-03,18.62
TRIP0029967,CUST00708,PROMO0003,2026-06-02,18.42
TRIP0023558,CUST00556,PROMO0038,2024-10-26,11.7
TRIP0068595,CUST01633,PROMO0031,2026-03-26,21.12
TRIP0004407,CUST00106,PROMO0018,2027-05-31,11.3
TRIP0037148,CUST00874,PROMO0013,2026-03-23,6.0
TRIP0044792,CUST01058,PROMO0000,2026-07-20,4.6
TRIP0035662,CUST00842,PROMO0035,2025-09-05,24.04
TRIP0039887,CUST00943,PROMO0013,2025-04-02,4.15
TRIP0039258,CUST00926,PROMO0017,2026-12-31,18.84
TRIP0062904,CUST01493,PROMO0023,2026-02-19,5.91
TRIP0117537,CUST02772,PROMO0022,2023-04-24,7.14
TRIP0027190,CUST00644,PROMO0028,2025-06-09,8.65
TRIP0061732,CUST01466,PROMO0004,2027-06-17,11.95
TRIP0043340,CUST01023,PROMO0011,2025-06-17,7.73
TRIP0068887,CUST01638,PROMO0035,2027-12-01,30.47
TRIP0024800,CUST00589,PROMO0022,2025-10-11,7.27
TRIP0050882,CUST01201,PROMO0019,2025-04-25,12.11
TRIP0085783,CUST02035,PROMO0009,2025-06-11,9.88
TRIP0096844,CUST02288,PROMO0004,2025-11-12,11.68
TRIP0102387,CUST02416,PROMO0020,2026-10-10,7.2
TRIP0031117,CUST00735,PROMO0002,2024-10-21,28.93
TRIP0116480,CUST02748,PROMO0004,2024-10-01,13.64
TRIP0127236,CUST02989,PROMO0009,2025-02-15,11.57
TRIP0000015,CUST00000,PROMO0000,2025-08-14,6.92
TRIP0053016,CUST01247,PROMO0023,2025-09-24,5.49
TRIP0051593,CUST01217,PROMO0015,2026-11-22,15.39
TRIP0098046,CUST02315,PROMO0004,2024-09-18,15.44
TRIP0057263,CUST01355,PROMO0016,2024-07-13,23.44
TRIP0111776,CUST02638,PROMO0023,2025-12-15,7.34
TRIP0097397,CUST02300,PROMO0009,2026-02-20,12.68
TRIP0105721,CUST02494,PROMO0003,2023-12-07,13.24
TRIP0039306,CUST00927,PROMO0027,2025-04-04,17.41
TRIP0063480,CUST01507,PROMO0012,2027-10-07,13.11
TRIP0015946,CUST00372,PROMO0009,2025-02-09,12.48
TRIP0076542,CUST01818,PROMO0009,2024-06-29,12.08
TRIP0077781,CUST01849,PROMO0024,2026-05-28,9.21
TRIP0123335,CUST02900,PROMO0003,2026-02-19,16.32
TRIP0019345,CUST00455,PROMO0010,2025-09-05,8.78
TRIP0097108,CUST02293,PROMO0020,2025-01-22,5.32
TRIP0012347,CUST00289,PROMO0033,2024-05-29,29.54
TRIP0053641,CUST01262,PROMO0009,2026-05-23,11.06
TRIP0070442,CUST01677,PROMO0006,2024-12-31,13.06
TRIP0018699,CUST00439,PROMO0033,2025-11-08,20.78
TRIP0097099,CUST02293,PROMO0014,2026-06-16,6.75
TRIP0022353,CUST00528,PROMO0012,2025-12-22,19.09
TRIP0021179,CUST00502,PROMO0019,2025-11-16,12.58
TRIP0086827,CUST02059,PROMO0023,2027-04-07,7.91
TRIP0039620,CUST00936,PROMO0025,2025-07-02,14.22
TRIP0012209,CUST00286,PROMO0012,2026-10-07,11.41
TRIP0041667,CUST00983,PROMO0007,2027-03-03,19.5
TRIP0005638,CUST00139,PROMO0018,2025-10-10,7.25
TRIP0104720,CUST02469,PROMO0034,2027-04-05,15.23
TRIP0025597,CUST00607,PROMO0010,2024-06-27,14.21
TRIP0055221,CUST01307,PROMO0037,2025-11-11,22.92
TRIP0016640,CUST00393,PROMO0002,2026-01-21,18.51
TRIP0005639,CUST00139,PROMO0016,2025-07-03,23.62
TRIP0120487,CUST02840,PROMO0025,2024-06-23,14.96
TRIP0045196,CUST01067,PROMO0014,2025-03-22,7.43
TRIP0063884,CUST01517,PROMO0029,2024-12-25,10.74
TRIP0111699,CUST02636,PROMO0024,2025-12-22,6.85
TRIP0062536,CUST01483,PROMO0036,2023-09-12,9.69
TRIP0101159,CUST02387,PROMO0029,2024-06-01,13.06
TRIP0054989,CUST01300,PROMO0020,2027-03-31,5.19
TRIP0011607,CUST00271,PROMO0019,2025-10-09,17.79
TRIP0123911,CUST02913,PROMO0028,2024-03-30,12.75
TRIP0107741,CUST02541,PROMO0024,2026-08-21,8.37
TRIP0119268,CUST02810,PROMO0032,2024-03-20,23.45
TRIP0122313,CUST02877,PROMO0004,2025-12-25,12.19
TRIP0085729,CUST02033,PROMO0018,2024-08-31,8.15
TRIP0011962,CUST00280,PROMO0034,2023-11-12,17.9
TRIP0023772,CUST00562,PROMO0035,2024-10-20,19.16
TRIP0126418,CUST02973,PROMO0016,2027-08-31,16.71
TRIP0053198,CUST01251,PROMO0015,2025-11-23,11.23
TRIP0057888,CUST01370,PROMO0029,2023-11-12,20.44
TRIP0025011,CUST00594,PROMO0036,2025-12-01,10.68
TRIP0048350,CUST01143,PROMO0016,2024-01-26,16.43
TRIP0093221,CUST02202,PROMO0038,2025-11-11,5.71
TRIP0079001,CUST01875,PROMO0005,2024-01-02,19.91
TRIP0109899,CUST02591,PROMO0016,2025-03-14,25.64
TRIP0050568,CUST01195,PROMO0023,2027-02-06,4.79
TRIP0101354,CUST02392,PROMO0019,2025-07-27,19.71
TRIP0014374,CUST00338,PROMO0036,2025-09-20,8.44
TRIP0127213,CUST02989,PROMO0021,2025-03-21,9.16
TRIP0112504,CUST02653,PROMO0002,2025-02-07,20.12
TRIP0044035,CUST01040,PROMO0019,2025-03-09,22.0
TRIP0049772,CUST01175,PROMO0019,2026-11-26,15.76
TRIP0042322,CUST00999,PROMO0037,2027-02-27,16.9
TRIP0007648,CUST00183,PROMO0032,2026-06-25,22.06
TRIP0071022,CUST01687,PROMO0019,2026-05-30,18.81
TRIP0104474,CUST02464,PROMO0029,2027-07-12,10.53
TRIP0054340,CUST01281,PROMO0002,2026-06-05,23.59
TRIP0063705,CUST01514,PROMO0036,2027-05-06,6.83
TRIP0053313,CUST01255,PROMO0031,2024-12-16,24.21
TRIP0073171,CUST01741,PROMO0022,2025-04-17,6.47
TRIP0053666,CUST01263,PROMO0003,2026-03-28,15.48
TRIP0027169,CUST00644,PROMO0029,2025-02-26,17.24
TRIP0036857,CUST00867,PROMO0017,2027-01-06,21.82
TRIP0035989,CUST00848,PROMO0021,2025-11-02,7.26
TRIP0105258,CUST02481,PROMO0000,2025-02-03,5.44
TRIP0017203,CUST00405,PROMO0035,2025-07-08,19.8
TRIP0032767,CUST00775,PROMO0025,2025-10-19,9.99
TRIP0109632,CUST02586,PROMO0032,2025-11-25,14.7
TRIP0061452,CUST01460,PROMO0001,2026-04-10,8.58
TRIP0043438,CUST01025,PROMO0035,2023-12-15,24.73
TRIP0011227,CUST00263,PROMO0033,2024-02-11,23.24
TRIP0013119,CUST00309,PROMO0005,2026-04-16,14.56
TRIP0009721,CUST00228,PROMO0018,2026-07-08,10.96
TRIP0083733,CUST01986,PROMO0034,2024-02-29,9.31
TRIP0032582,CUST00772,PROMO0001,2026-01-03,6.25
TRIP0104005,CUST02453,PROMO0027,2025-11-19,24.3
TRIP0120309,CUST02834,PROMO0019,2025-11-09,22.67
TRIP0029955,CUST00708,PROMO0021,2025-09-21,5.21
TRIP0055213,CUST01307,PROMO0008,2026-12-25,22.02
TRIP0076786,CUST01823,PROMO0023,2026-02-11,5.81
TRIP0113565,CUST02679,PROMO0022,2025-01-27,7.88
TRIP0111438,CUST02630,PROMO0023,2026-01-14,4.41
TRIP0100682,CUST02377,PROMO0030,2024-07-12,8.27
TRIP0113940,CUST02687,PROMO0029,2025-05-10,16.68
TRIP0118839,CUST02802,PROMO0031,2026-01-25,16.99
TRIP0091141,CUST02155,PROMO0006,2026-03-28,23.83
TRIP0116363,CUST02745,PROMO0001,2026-12-22,9.77
TRIP0059365,CUST01406,PROMO0011,2025-09-05,10.76
TRIP0105473,CUST02487,PROMO0011,2025-09-02,11.99
TRIP0011836,CUST00277,PROMO0033,2024-07-02,18.92
TRIP0065364,CUST01555,PROMO0006,2025-11-13,15.7
TRIP0112169,CUST02647,PROMO0000,2024-12-06,6.93
TRIP0079753,CUST01891,PROMO0003,2027-01-25,19.84
TRIP0106931,CUST02523,PROMO0038,2025-12-08,10.31
TRIP0107387,CUST02534,PROMO0001,2027-07-18,4.58
TRIP0000822,CUST00020,PROMO0011,2024-07-31,11.65
TRIP0061070,CUST01452,PROMO0017,2024-11-12,17.26
TRIP0108227,CUST02553,PROMO0025,2025-10-19,13.55
TRIP0116846,CUST02758,PROMO0034,2025-12-04,13.7
TRIP0111192,CUST02624,PROMO0032,2025-10-20,18.09
TRIP0017001,CUST00402,PROMO0035,2024-04-06,27.35
TRIP0026811,CUST00635,PROMO0037,2026-05-27,24.93
TRIP0099845,CUST02358,PROMO0001,2024-12-16,8.26
TRIP0093655,CUST02213,PROMO0017,2023-08-18,13.72
TRIP0070491,CUST01678,PROMO0028,2025-10-04,9.76
TRIP0089666,CUST02122,PROMO0036,2023-10-17,11.64
TRIP0072873,CUST01734,PROMO0016,2024-10-14,20.01
TRIP0063093,CUST01497,PROMO0034,2025-10-05,16.35
TRIP0060512,CUST01437,PROMO0000,2026-05-16,4.9
TRIP0009548,CUST00225,PROMO0037,2024-06-01,21.15
TRIP0035873,CUST00845,PROMO0010,2026-03-12,11.47
TRIP0064988,CUST01545,PROMO0033,2025-11-20,20.79
TRIP0049911,CUST01178,PROMO0025,2025-01-15,14.59
TRIP0053143,CUST01250,PROMO0014,2026-02-11,7.92
TRIP0075459,CUST01794,PROMO0019,2026-08-01,16.02
TRIP0081711,CUST01936,PROMO0024,2025-11-30,6.17
TRIP0121226,CUST02856,PROMO0011,2026-04-07,6.46
